141,ATAPFAITADEU,?atapfaIta"dOY,pfaI,DE
142,ADÄHSADAI,?adE:za"daI,E:z,DE
143,ATIEERDADAU,?ati:6da:"daU,i:6,DE
144,DATAWAHTADEU,da:tava:ta"dOY,va:,DE
145,ATATSCHJADAU,?atatSja:"daU,tSj,DE
146,ATTER ADAI,?at6?a"daI,6?,DE
147,PATAFFADAU,patafa:"daU,af,DE
148,ATAMMETADEU,?atam@ta"dOY,m@,DE
149,<p:>FADISADAI,fadIsa"daI,<p:>f,DE
150,ATAIERDADAU,?ataI6da:"daU,aI6,DE
151,ADÜHWADAI,?ady:va"daI,y:v,DE
152,DATAKÖHTADEU,da:tak2:ta"dOY,k2:,DE
153,PATIPFADAU,patIpfa:"daU,Ipf,DE
154,ADÖHSCHADAI,?ad2:Sa:"daI,2:S,DE
155,ATÖUTTADAU,?at2:Uta"daU,2:U,DE
156,ATASOTTADAU,?atazOta"daU,zO,DE
157,DATATÖHTADEU,datat2:ta"dOY,t2:,DE
158,DATADÄHTADEU,da:tadE:ta"dOY,dE:,DE
159,ATANGRADEU,?ataNRa:"dEU,NR,DE
160,ATTECHHADEU,?atECha"dOY,Ch,DE
161,ATÜNNADEU,?atYna"dOY,Yn,DE
162,ATA ÖTTADAU,?ata?9ta"daU,?9,DE
163,ATASEUTADAU,?atasOYta"daU,sOY,DE
164,ATASTADAI,?atazta"daI,zt,DE
165,APAKLADAU,?apa:kla:"daU,kl,DE
166,ATAJ ADAI,?ataj?a"daI,j?,DE
167,ATATSCHERTADEU,?atatS6ta"dOY,tS6,DE
168,ATÄHNADEU,?atE:na"dOY,E:n,DE
169,ATAGGERTADEU,?atag6ta"dOY,g6,DE
170,ATAWCHADAI,?atavxa"daI,vx,DE
171,ADAHWADAI,?ada:va"daI,a:v,DE
172,ADAHSCHADAI,?ada:Za:"daI,a:Z,DE
173,ATAOTTADAU,?ataOta"daU,aO,DE
174,ATIERADEU,?ati:Ra"dEU,i:R,DE
175,ADUTTADEI,?adUta"daI,Ut,DE
176,ATANGLADAU,?ataNla:"daU,Nl,DE
177,PATÄHPFADAU,patE:pfa:"daU,E:pf,DE
178,DATÜIEHTADEU,daty:i:ta"dOY,y:i:,DE
179,DATTERÖHTADEU,dat62:ta"dOY,62:,DE
180,ATAWSCHADAI,?atavSa:"daI,vS,DE
181,GADISSADAI,ga:dIsa"daI,<p:>g,DE
182,PATOGGADAU,patOga"daU,Og,DE
183,PATASCHKADAU,pataZka"daU,Zk,DE
184,DATABUHTADEU,da:tabu:ta"dOY,bu:,DE
185,PATAJTSADAU,patajtsa"daU,jts,DE
186,ATAMMADAU,?atama:"daU,am,DE
187,ADAI ADAU,?adaI?a"daU,aI?,DE
188,ATALATTADAU,?atalata"daU,la,DE
189,DATIEAHTADEU,dati:a:ta"dOY,i:a:,DE
190,ATABÖTTADAU,?atab9ta"daU,b9,DE
191,ATÜHADEU,?atYha"dOY,Yh,DE
192,PATARTSADAU,pataRtsa"daU,Rts,DE
193,ADISSADÖH,"?a:dIsad2:,2:<p:>,DE
194,DATANÜHTADEU,da:tany:ta"dOY,ny:,DE
195,PATÜGGADAU,patYga"daU,Yg,DE
196,ATASCHMADAU,?ataSma:"daU,Sm,DE
197,DATAJÜHTADEU,da:tajy:ta"dOY,jy:,DE
198,ATASCHUTTADAU,?ataZUta"daU,ZU,DE
199,DATAWEHTADEU,da:tave:ta"dOY,ve:,DE
200,ATAHATTADAU,?atahata"daU,ha,DE
201,ADOHSCHADAI,?ado:Sa:"daI,o:S,DE
202,ATAKÖTTADAU,?atak9ta"daU,k9,DE
203,ATANG ADAI,?ataN?a"daI,N?,DE
204,DATAGEHTADEU,da:ta:ge:ta"dOY,ge:,DE
205,PATASCHTSCHADAU,pataZtSa"daU,ZtS,DE
206,DATALAHTADEU,datala:ta"dOY,la:,DE
207,ADOHSADEI,?ado:za"daI,o:z,DE
208,PATTECHFADAU,patECfa:"daU,Cf,DE
209,PATASCHTSADAU,pataZtsa"daU,Zts,DE
210,ATAHWADAI,?atahva"daI,hv,DE
211,ATASCHITTADAU,?ataSIta"daU,SI,DE
212,DATAAUHTADEU,da:ta:u:ta"dOY,a:u:,DE
213,ATASÄTTADAU,?atasEta"daU,sE,DE
214,ATAFÜTTADAU,?atafYta"daU,fY,DE
215,ATTECHSADAI,?at@Cza"daI,Cz,DE
216,DATOOÖHTADEU,dto:2:ta"dOY,o:2:,DE
217,ATAFUTTADAU,?atafUta"daU,fU,DE
218,ATAPFHADEU,?atapfha"dOY,pfh,DE
219,ADÄBBADAI,?adEba:"daI,Eb,DE
220,ATÄHUTTADAU,?atE:Uta"daU,E:U,DE
221,ATEUATTADAU,?atOYata"daU,OYa,DE
222,ADAUSADAI,?adaUsa"daI,aUs,DE
223,ATA ÄTTADAU,?ata:?Eta"daU,?E,DE
224,ATATSCH ADAI,?atatS?a"daI,tS?,DE
225,DATUOHTADEU,datu:o:ta"dOY,u:o:,DE
226,PATAMTSADAU,patamtsa"daU,mts,DE
227,ATAIÜTTADAU,?ataIYta"daU,aIY,DE
228,ATOHRADEU,?ato:Ra"doY,o:R,DE
229,ATADSCHADAI,?atadSa"daI,dS,DE
230,PATACHFADAU,pataxfa:"daU,xf,DE
231,ADISSADAP,"?a:dIsadap,p<p:>,DE
232,ATAPFITTADAU,?atapfIta"daU,pfI,DE
233,ATEURADEU,?atOYRa"dOY,OYR,DE
234,ATADDETADEU,?atad@ta"dOY,d@,DE
235,ATATZEITADEU,?atatsaIta"dOY,tsaI,DE
236,DATATAHTADEU,datata:ta"dOY,ta:,DE
237,DATALÄHTADEU,datalE:ta"dOY,lE:,DE
238,DATEEAHTADEU,da:te:a:ta"dOY,e:a:,DE
239,DATEUIEHTADEU,da:tOYi:ta"dOY,OYi:,DE
240,ATATSCHAUTADEU,?atatSaUta"dOY,tSaU,DE
241,DATAMÜHTADEU,da:tamy:ta"dOY,my:,DE
242,ATAHCHADEU,?ata:xa"dOY,a:x,DE
243,ATÜJJADAU,?atYja:"daU,Yj,DE
244,PATATGADAU,pata:tga"daU,tg,DE
245,DATASCHIEHTADEU,dataZi:ta"dOY,Zi:,DE
246,ATTECHÜTTADAU,?atECYta"daU,CY,DE
247,PATANTSADAU,patantsa"daU,nts,DE
248,ATAHÜTTADAU,?atahYta"daU,hY,DE
249,ATASCHJADAU,?ataSja:"daU,Sj,DE
250,ATTEJADAU,?at@ja:"daU,@j,DE
251,ATÖLLADAU,?at9la:"daU,9l,DE
252,DATANGÜHTADEU,dataNy:ta"dOY,Ny:,DE
253,ATÜÖTTADAU,?aty:9ta"daU,y:9,DE
254,ATALRADEU,?atalRa"dOY,lR,DE
255,ATATEUTADAU,?atatOYta"daU,tOY,DE
256,ATAUJADAU,?ataUja:"daU,aUj,DE
257,ATANÜTTADAU,?atanYta"daU,nY,DE
258,ATAPWADAI,?atapva"daI,pv,DE
259,ADAHTZADAI,?ada:tsa"daI,a:ts,DE
260,ATAPFCHADEU,?atapfxa"dOY,pfx,DE
261,ATTÖERDADAU,?at96da:"daU,96,DE
262,ATACHJADAU,?ataxja:"daU,xj,DE
263,ATAPNADEU,?atapna"dOY,pn,DE
264,DATÄÜHTADEU,datEy:ta"dOY,Ey:,DE
265,ATAJLADAU,?atajla:"daU,jl,DE
266,ATAJÖTTADAU,?ataj9ta"daU,j9,DE
267,ATAPCHADAI,?atapxa"daI,px,DE
268,DATAWÜHTADEU,da:tavy:ta"dOY,vy:,DE
269,ATA ÖHTADEU,?ata?2:ta"dOY,?2:,DE
270,ATÄMMADAU,?atEma:"daU,Em,DE
271,ADIETADAI,?adi:ta"daI,i:t,DE
272,PATAWGADAU,patavga"daU,vg,DE
273,ATAFMADAU,?atafma:"daU,fm,DE
274,ATAWUTTADAU,?atavUta"daU,vU,DE
275,ATÖHLADAU,?at2:la:"daU,2:l,DE
276,ATATRADEU,?atatRa"dOY,tR,DE
277,DATABEHTADEU,da:tabe:ta"dOY,be:,DE
278,ADÄHSADAI,?adE:sa"daI,E:s,DE
279,ATA AITANEU,?ata?aIta"nOY,?aI,DE
280,ADATSCHADAI,?adatSa"daI,atS,DE
281,PATOHFADAU,pato:fa:"daU,o:f,DE
282,ADODDADAI,?adOda"daI,Od,DE
283,ATAPFTSADAI,?atapftsa"daI,pfts,DE
284,DATAEHTADEU,datae:ta"dOY,ae:,DE
285,PATICKADAU,patIka"daU,Ik,DE
286,DATEUOHTADEU,da:tOYo:ta"dOY,OYo:,DE
287,PATARGADAU,pataRga"daU,Rg,DE
288,ATTEHADEU,?at@ha"dOY,@h,DE
289,APAKSADAI,?apaksa"daI,ks,DE
290,ADÖTSCHADAI,?ad9tSa"daI,9tS,DE
291,PATAUFADAU,pat?aUf?a"daU,aUf,DE
292,DATASCHÖHTADEU,dataZ2:ta"dOY,Z2:,DE
293,ATTERLADAU,?at6la:"daU,6l,DE
294,ADÄTTADAI,?adEta"daI,Et,DE
295,ADUHSCHADAI,?adu:Za"daI,u:Z,DE
296,ATAFITTADAU,?atafIta"daU,fI,DE
297,DATASUHTADEU,datasu:ta"dOY,su:,DE
298,ATABDADAI,?atabda"daI,bd,DE
299,PATÖHPFADAU,pat2:pfa:"daU,2:pf,DE
300,ATTECHEUTADEU,?atECOYta"dOY,COY,DE
301,ATAKPADAI,?atakpa"daI,kp,DE
302,ATATZPADAI,?atatspa"daI,tsp,DE
303,ATANOTTADAU,?atanOta"daU,nO,DE
304,ATAJHADEU,?atajha"dOY,jh,DE
305,ATAPFEUTADEU,?atapfOYta"dOY,pfOY,DE
306,ATAGITTADAU,?atagIta"daU,gI,DE
307,PATAIKADAU,pataIka"daU,aIk,DE
308,ADAWWADAI,?adava"daI,av,DE
309,ADAIBADAU,?adaIba:"daU,aIb,DE
310,ADEEBADAI,?ade:ba:"daI,e:b,DE
311,DATALIEHTADEU,datali:ta"dOY,li:,DE
312,ATTERÜTTADAU,?at6Yta"daU,6Y,DE
313,ATAUERTADEU,?ataU6ta"dOY,aU6,DE
314,ADOHDADAI,?ado:da"daI,o:d,DE
315,ATAKEUTADAU,?ata:kOYta"daU,kOY,DE
316,ATTECHATTADAU,?atECata"daU,Ca,DE
317,ATANJADAU,?atanja:"daU,nj,DE
318,ATÖHRADEU,?at2:Ra"dOY,2:R,DE
319,ADI ADAI,?adI?a"daI,I?,DE
320,ATACHHADEU,?ataxha"dOY,xh,DE
321,PATALFADAU,patalfa:"daU,lf,DE
322,ATÖHADEU,?at9ha"dOY,9h,DE
323,PATÖCKADAU,pat9ka"daU,9k,DE
324,PATOHGADAU,pato:ga"daU,o:g,DE
325,ATTÖATTADAU,?at9ata"daU,9a,DE
326,ATARÜTTADAU,?ataRYta"daU,RY,DE
327,ATÖNNADEU,?at9na"dOY,9n,DE
328,ATEHEDADAU,?a:te:@da:"daU,e:@,DE
329,ATIENADEU,?ati:na"dOY,i:n,DE
330,ATAFOTTADAU,?atafOta"daU,fO,DE
331,ATAJSCHADAI,?atajSa:"daI,jS,DE
332,PATAGTSADAU,patagtsa"daU,gts,DE
333,ATASWADAI,?atasva"daI,sv,DE
334,ATAPFETADEU,?atapf@ta"dOY,pf@,DE
335,ATANGSADAI,?ataNza"daI,Nz,DE
336,ATARSADAI,?ataRsa"daI,Rs,DE
337,DATAJÄHTADEU,da:tajE:ta"dOY,jE:,DE
338,ATEUOTTADAU,?atOYOta"daU,OYO,DE
339,ADIESCHADAI,?adi:Za"daI,i:Z,DE
340,ATAJUTTADAU,?atajUta"daU,jU,DE
341,ATA EUTANEU,?ata?OYta"nOY,?OY,DE
342,ATAMRADEU,?atamRa"dOY,mR,DE
343,ADISSADATSCH,"?a:dIsada:tS,tS<p:>,DE
344,APADKADAU,?apadka"daU,dk,DE
345,ATATATTADAU,?ata:tata"daU,ta,DE
346,ADÜHPADAI,?ady:pa"daI,y:p,DE
347,ATATZNADEU,?atatsna"dOY,tsn,DE
348,DATATZÄHTADEU,datatsE:ta"dOY,tsE:,DE
349,ATACHRADEU,?ataxRa"dOY,xR,DE
350,ATAPFBADAI,?atapfba:"daI,pfb,DE
351,DATAWÄHTADEU,da:tavE:ta"dOY,vE:,DE
352,ATANEITADEU,?atanaIta"dOY,naI,DE
353,ADUTSCHADAI,?adUtSa:"daI,UtS,DE
354,PATOHPFADAU,pato:pfa:"daU,o:pf,DE
355,ATABSADAI,?atabza"daI,bz,DE
356,ATA ETTANEU,?ata?@ta"nOY,?@,DE
357,ATTERSADAI,?at6sa"daI,6s,DE
358,ATADJADEU,?atadja"dOY,dj,DE
359,PATASCHGADAU,pataSga"daU,Sg,DE
360,MADISADAI,ma:diza"daI,<p:>m,DE
361,ADAISCHADEU,?adaISa:"dOY,aIS,DE
362,ATANGBADAI,?ataNba:"daI,Nb,DE
363,ATATSCHLADAU,?atatSla:"daU,tSl,DE
364,ADEUSADAI,?adOYsa"daI,OYs,DE
365,DATAHÄHTADEU,da:tahE:ta"dOY,hE:,DE
366,ADÖHTSCHADAI,?ad2:tSa:"daI,2:tS,DE
367,ADISSADAB,"?adIsadab,b<p:>,DE
368,ADEESCHADAI,?ade:Za"daI,e:Z,DE
369,ATAJRADEU,?atajRa"dOY,jR,DE
370,DATAPFUHTADEU,da:tapfu:ta"dOY,pfu:,DE
371,PATATZPFADAU,patatspfa:"daU,tspf,DE
372,ATANGEITADEU,?ataNaIta"dOY,NaI,DE
373,DATACHIEHTADEU,da:taxi:ta"dOY,xi:,DE
374,DATAIOHTADEU,da:taIo:ta"dOY,aIo:,DE
375,ATÄÖTTADAU,?atE9ta"daU,E9,DE
376,ATAPUTTADAU,?atapUta"daU,pU,DE
377,ADIECHADAI,?adi:Ca"daI,i:C,DE
378,ATASCHITTADAU,?ataZIta"daU,ZI,DE
379,DATEUÄHTADEU,da:tOYE:ta"dOY,OYE:,DE
380,ATACHADAI,?atahCa"daI,hC,DE
381,ATASCHÜTTADAU,?ataZYta"daU,ZY,DE
382,ATAIHADEU,?ataIha"dOY,aIh,DE
383,DATÖUHTADEU,dat2:u:ta"dOY,2:u:,DE
384,ADISSADACH,"?a:dIsadax,x<p:>,DE
385,ATATÜTTADAU,?atatYta"daU,tY,DE
386,ATATÖTTADAU,?atat9ta"daU,t9,DE
387,ADUHTADAI,?adu:ta"daI,u:t,DE
388,DATASÖHTADEU,datas2:ta"dOY,s2:,DE
389,ATAHITTADAU,?atahIta"daU,hI,DE
390,ATAUNADEU,?ataUna"dOY,aUn,DE
391,ADÜPPADAI,?adYpa"daI,Yp,DE
392,ATTECHUTTADAU,?atECUta"daU,CU,DE
393,DATASAHTADEU,datasa:ta"dOY,sa:,DE
394,ADAHSADAI,?ada:za"daI,a:z,DE
395,ATIRRADEU,?atIRa"dOY,IR,DE
396,ATAGGETADEU,?atag@ta"dOY,g@,DE
397,ATUHHADEU,?atu:ha"dOY,u:h,DE
398,PATÄHGADAU,patE:ga"daU,E:g,DE
399,DATAHOHTADEU,da:taho:ta"dOY,ho:,DE
400,ADÖHDADAI,?ad2:da"daI,2:d,DE
401,ATAUÜTTADAU,?ataUYta"daU,aUY,DE
402,ADITZADAI,?adItsa"daI,Its,DE
403,DATAKEHTADEU,da:ta:ke:ta"dOY,ke:,DE
404,DATAMEHTADEU,da:tame:ta"dOY,me:,DE
405,ATTECHSADAI,?atECsa"daI,Cs,DE
406,PATEUGADAU,patOYga"daU,OYg,DE
407,ATAINADEU,?ataIna"dOY,aIn,DE
408,ATAB ADAI,?atab?a"daI,b?,DE
409,DATALÜHTADEU,dataly:ta"dOY,ly:,DE
410,ATABTSCHADAU,?atabtSa"daU,btS,DE
411,CHADISADAI,xadisa"daI,<p:>x,DE
412,ATIEATTADAU,?ati:ata"daU,i:a,DE
413,ATATSCHSADAI,?atatSsa"daI,tSs,DE
414,DATTERÄHTADEU,dat6E:ta"dOY,6E:,DE
415,ATAPFATTADAU,?atapfata"daU,pfa,DE
416,ATARÖTTADAU,?ataR9ta"daU,R9,DE
417,ATACHOTTADAU,?ataxOta"daU,xO,DE
418,ATTECHPADAI,?atECpa"daI,Cp,DE
419,APAKHADEU,?apakha"dOY,kh,DE
420,PATAMGADAU,patamga"daU,mg,DE
421,ATTECHNADEU,?atECna"dOY,Cn,DE
422,ATÄHRADEU,?atE:Ra"dOY,E:R,DE
423,DATIEUHTADEU,dati:u:hta"dOY,i:u:,DE
424,ADÄ ADAI,?adE?a"daI,E?,DE
425,ATALLETADEU,?atal@ta"dOY,l@,DE
426,ATABSCHADAI,?atabSa"daI,bS,DE
427,ATÜATTADAU,?atYata"daU,Ya,DE
428,ATARTADAI,?ataRta"daI,Rt,DE
429,ATAJCHADAI,?atajCa"daI,jC,DE
430,PATUFFADAU,patUfa:"daU,Uf,DE
431,ATASÜTTADAU,?atasYta"daU,sY,DE
432,DATATZÖHTADEU,datats2:ta"dOY,ts2:,DE
433,ADÜ ADAI,?adY?a"daI,Y?,DE
434,PATAJKADAU,patajka"daU,jk,DE
435,DATAPFÜHTADEU,da:tapfy:ta"dOY,pfy:,DE
436,ATADÜTTADAU,?atadYta"daU,dY,DE
437,ATAROTTADAU,?ataROta"daU,RO,DE
438,ATUHNGADEU,?atu:Na"dOY,u:N,DE
439,ATEEITTADAU,?ate:Ita"daU,e:I,DE
440,DATAJEHTADEU,da:taje:ta"dOY,je:,DE
441,ATATSCHUTTADAU,?atatSUta"daU,tSU,DE
442,ATACHNADEU,?ataxna"dOY,xn,DE
443,ATAJWADAI,?atajva"daI,jv,DE
444,ATARUTTADAU,?ataRUta"daU,RU,DE
445,ATADHADEU,?atadha"dOY,dh,DE
446,DATAHÜHTADEU,da:tahy:ta"dOY,hy:,DE
447,ADISSADEH,"?a:dIsade:,e:<p:>,DE
448,ATTEUTTADAU,?at@Uta"daU,@U,DE
449,ATATITTADAU,?atatIta"daU,tI,DE
450,ATAKAUTADEU,?atakaUta"dOY,kaU,DE
451,ATATHADEU,?atatha"dOY,th,DE
452,ATAD ADAI,?atad?a"daI,d?,DE
453,ADUDDADAI,?adUda"daI,Ud,DE
454,ATASITTADAU,?atazIta"daU,zI,DE
455,DATANGIEHTADEU,dataNi:ta"dOY,Ni:,DE
456,ATABCHADEU,?atabxa"dOY,bx,DE
457,ATAHÄTTADAU,?atahEta"daU,hE,DE
458,ATATZSCHADAI,?atatsZa"daI,tsZ,DE
459,ATTEITTADAU,?at@Ita"daU,@I,DE
460,DATANUHTADEU,da:tanu:ta"dOY,nu:,DE
461,DATARAHTADEU,dataRa:ta"dOY,Ra:,DE
462,ADOSSADAI,?adOsa"daI,Os,DE
463,ATUÖTTADAU,?atu:9ta"daU,u:9,DE
464,ADÜBBADAI,?adYba"daI,Yb,DE
465,ATAHNADEU,?ata:na"dOY,a:n,DE
466,ADISSADANG,"?a:dIsadaN,N<p:>,DE
467,ATAUOTTADAU,?ataUOta"daU,aUO,DE
468,ATACHSADAI,?ataxsa"daI,xs,DE
469,ADISSADIEH,"?a:dIsadi:,i:<p:>,DE
470,SCHADISADAI,Sa:diza"daI,<p:>S,DE
471,ATAIÖTTADAU,?ataI9ta"daU,aI9,DE
472,ATÖJJADEU,?at9ja"dOY,9j,DE
473,ATAREITADEU,?ataRaIta"dOY,RaI,DE
474,ADAIPADAU,?adaIpa"daU,aIp,DE
475,ATEENGADEU,?ate:Na"dOY,e:N,DE
476,PATARFADAU,pataRfa"daU,Rf,DE
477,DATAÜHTADEU,da:tay:ta"dOY,ay:,DE
478,DATTECHAHTADEU,da:tECa:ta"dOY,Ca:,DE
479,DATAMÄHTADEU,da:tamE:ta"dOY,mE:,DE
480,ATASCHRADEU,?ataSRa"dOY,SR,DE
481,ATÖHCHADEU,?at2:Ca"dOY,2:C,DE
482,ADÄPPADAI,?adEpa"daI,Ep,DE
483,ADÄDDADAI,?adEda"daI,Ed,DE
