91,ADÖHBADAI,Qad"2:ba:daI,"2:b,DE
92,ADÜCHADAI,Qad"YCadaI,"YC,DE
94,DATEUÜHTADEU,da:t"OYy:tadOY,"OYy:,DE
97,ATAFÖTTADAU,Qataf"9tadaU,f"9,DE
98,PATÜPFADAU,pat"Ypfa:daU,"Ypf,DE
99,ATASCHÖTTADAU,QataZ"9tadaU,Z"9,DE
101,ATANGÜTTADAU,QataN"YtadaU,N"Y,DE
102,ADAH ADAI,Qad"a:QadaI,"a:Q,DE
104,PATEEFADAU,pa:t"e:fa:daU,"e:f,DE
106,ATATZÜTTADAU,Qatats"YtadaU,ts"Y,DE
108,ADIDDADAI,Qad"IdadaI,"Id,DE
110,DATEEOHTADEU,da:t"e:o:tadOY,"e:o:,DE
111,DATUAHTADEU,datu:"a:tadOY,u:"a:,DE
114,DATÄUHTADEU,dat"E:u:tadOY,"E:u:,DE
115,ATAPFAUTADEU,Qatapf"aUtadOY,pf"aU,DE
118,ATAPAUTADEU,Qatap"aUtadOY,p"aU,DE
121,PATÜHGADAU,pat"y:gadaU,"y:g,DE
123,ATAMUTTADAU,Qatam"UtadaU,m"U,DE
125,ADISSADDU,Qa:dIsad"U,"U*,DE
131,ATEEUTTADAU,Qa:t"e:UtadaU,"e:U,DE
133,ATAPITTADAU,Qatap"ItadaU,p"I,DE
134,ATAÜTTADAU,Qat"aYtadaU,"aY,DE
137,DATASAHTADEU,da:taz"a:tadOY,z"a:,DE
139,DATTECHOHTADEU,dat@C"o:tadOY,C"o:,DE
141,ATAPFAITADEU,Qatapf"aItadOY,pf"aI,DE
142,ADÄHSADAI,Qad"E:zadaI,"E:z,DE
143,ATIEERDADEU,Qat"i:6da:daU,"i:6,DE
144,DATAWAHTADEU,da:tav"a:tadOY,v"a:,DE
147,PATAFFADAU,pat"afa:daU,"af,DE
150,ATAIERDADEU,Qat"aI6da:daU,"aI6,DE
151,ADÜHWADAI,Qad"y:vadaI,"y:v,DE
152,DATAKÖHTADEU,da:tak"2:tadOY,k"2:,DE
153,PATIPFADAU,pat"Ipfa:daU,"Ipf,DE
154,ADÖHSCHADAI,Qad"2:Sa:daI,"2:S,DE
155,ATÖUTTADAU,Qat"2:UtadaU,"2:U,DE
156,ATASOTTADAU,Qataz"OtadaU,z"O,DE
157,DATATÖHTADEU,datat"2:tadOY,t"2:,DE
158,DATADÄHTADEU,da:tad"E:tadOY,d"E:,DE
161,ATÜNNADEU,Qat"YnadOY,"Yn,DE
162,ATA ÖTTADAU,QataQ"9tadaU,Q"9,DE
163,ATASEUTADAU,Qatas"OYtadaU,s"OY,DE
168,ATÄHNADEU,Qat"E:nadOY,"E:n,DE
171,ADAHWADAI,Qad"a:vadaI,"a:v,DE
172,ADAHSCHADAI,Qad"a:Za:daI,"a:Z,DE
173,ATAOTTADAU,Qat"aOtadaU,"aO,DE
174,ATIERADEU,Qat"i:RadEU,"i:R,DE
175,ADUTTADEI,Qad"UtadaI,"Ut,DE
177,PATÄHPFADAU,pat"E:pfa:daU,"E:pf,DE
178,DATÜIEHTADEU,daty:"i:tadOY,y:"i:,DE
179,DATTERÖHTADEU,dat6"2:tadOY,6"2:,DE
182,PATOGGADAU,pat"OgadaU,"Og,DE
184,DATABUHTADEU,da:tab"u:tadOY,b"u:,DE
186,ATAMMADEU,Qat"ama:daU,"am,DE
187,ADAI ADAU,Qad"aIQadaU,"aIQ,DE
188,ATALATTADAU,Qatal"atadaU,l"a,DE
189,DATIEAHTADEU,dati:"a:tadOY,i:"a:,DE
190,ATABÖTTADAU,Qatab"9tadaU,b"9,DE
191,ATÜHADEU,Qat"YhadOY,"Yh,DE
193,ADISSADÖH,Qa:dIsad"2:,"2:*,DE
194,DATANÜHTADEU,da:tan"y:tadOY,n"y:,DE
195,PATÜGGADAU,pat"YgadaU,"Yg,DE
197,DATAJÜHTADEU,da:taj"y:tadOY,j"y:,DE
198,ATASCHUTTADAU,QataZ"UtadaU,Z"U,DE
199,DATAWEHTADEU,da:tav"e:tadOY,v"e:,DE
200,ATAHATTADAU,Qatah"atadaU,h"a,DE
201,ADOHSCHADAI,Qad"o:Sa:daI,"o:S,DE
202,ATAKÖTTADAU,Qatak"9tadaU,k"9,DE
204,DATAGEHTADEU,da:ta:g"e:tadOY,g"e:,DE
206,DATALAHTADEU,datal"a:tadOY,l"a:,DE
207,ADOHSADEI,Qad"o:zadaI,"o:z,DE
211,ATASCHITTADAU,QataS"ItadaU,S"I,DE
212,DATAAUHTADEU,da:t"a:u:tadOY,"a:u:,DE
213,ATASÄTTADAU,Qatas"EtadaU,s"E,DE
214,ATAFÜTTADAU,Qataf"YtadaU,f"Y,DE
216,DATOOÖHTADEU,dt"o:2:tadOY,"o:2:,DE
217,ATAFUTTADAU,Qataf"UtadaU,f"U,DE
219,ADÄBBADAI,Qad"Eba:daI,"Eb,DE
220,ATÄHUTTADAU,Qat"E:UtadaU,"E:U,DE
221,ATEUATTADAU,Qat"OYatadaU,"OYa,DE
222,ADAUSADAI,Qad"aUsadaI,"aUs,DE
223,ATA ÄTTADAU,Qata:Q"EtadaU,Q"E,DE
225,DATUOHTADEU,datu:"o:tadOY,u:"o:,DE
227,ATAIÜTTADAU,Qat"aIYtadaU,"aIY,DE
228,ATOHRADEU,Qat"o:RadoY,"o:R,DE
232,ATAPFITTADAU,Qatapf"ItadaU,pf"I,DE
233,ATEURADEU,Qat"OYRadOY,"OYR,DE
235,ATATZEITADEU,Qatats"aItadOY,ts"aI,DE
236,DATATAHTADEU,datat"a:tadOY,t"a:,DE
237,DATALÄHTADEU,datal"E:tadOY,l"E:,DE
238,DATEEAHTADEU,da:te:"a:tadOY,e:"a:,DE
239,DATEUIEHTADEU,da:t"OYi:tadOY,"OYi:,DE
240,ATATSCHAUTADEU,QatatS"aUtadOY,tS"aU,DE
241,DATAMÜHTADEU,da:tam"y:tadOY,m"y:,DE
242,ATAHCHADEU,Qat"a:xadOY,"a:x,DE
243,ATÜJJADEU,Qat"Yja:daU,"Yj,DE
245,DATASCHIEHTADEU,dataZ"i:tadOY,Z"i:,DE
246,ATTECHÜTTADAU,QatEC"YtadaU,C"Y,DE
248,ATAHÜTTADAU,Qatah"YtadaU,h"Y,DE
251,ATÖLLADEU,Qat"9la:daU,"9l,DE
252,DATANGÜHTADEU,dataN"y:tadOY,N"y:,DE
253,ATÜÖTTADAU,Qaty:"9tadaU,y:"9,DE
255,ATATEUTADAU,Qatat"OYtadaU,t"OY,DE
256,ATAUJADEU,Qat"aUja:daU,"aUj,DE
257,ATANÜTTADAU,Qatan"YtadaU,n"Y,DE
259,ADAHTZADAI,Qad"a:tsadaI,"a:ts,DE
261,ATTÖERDADEU,Qat"96da:daU,"96,DE
264,DATÄÜHTADEU,dat"Ey:tadOY,"Ey:,DE
266,ATAJÖTTADAU,Qataj"9tadaU,j"9,DE
268,DATAWÜHTADEU,da:tav"y:tadOY,v"y:,DE
269,ATA ÖHTADEU,QataQ"2:tadOY,Q"2:,DE
270,ATÄMMADEU,Qat"Ema:daU,"Em,DE
271,ADIETADAI,Qad"i:tadaI,"i:t,DE
274,ATAWUTTADAU,Qatav"UtadaU,v"U,DE
275,ATÖHLADEU,Qat"2:la:daU,"2:l,DE
277,DATABEHTADEU,da:tab"e:tadOY,b"e:,DE
278,ADÄHSADAI,Qad"E:sadaI,"E:s,DE
279,ATA AITANEU,QataQ"aItanOY,Q"aI,DE
280,ADATSCHADAI,Qad"atSadaI,"atS,DE
281,PATOHFADAU,pat"o:fa:daU,"o:f,DE
282,ADODDADAI,Qad"OdadaI,"Od,DE
284,DATAEHTADEU,dat"ae:tadOY,"ae:,DE
285,PATICKADAU,pat"IkadaU,"Ik,DE
286,DATEUOHTADEU,da:t"OYo:tadOY,"OYo:,DE
290,ADÖTSCHADAI,Qad"9tSadaI,"9tS,DE
291,PATAUFADAU,patQ"aUfQadaU,"aUf,DE
292,DATASCHÖHTADEU,dataZ"2:tadOY,Z"2:,DE
294,ADÄTTADAI,Qad"EtadaI,"Et,DE
295,ADUHSCHADAI,Qad"u:ZadaI,"u:Z,DE
296,ATAFITTADAU,Qataf"ItadaU,f"I,DE
297,DATASUHTADEU,datas"u:tadOY,s"u:,DE
299,PATÖHPFADAU,pat"2:pfa:daU,"2:pf,DE
300,ATTECHEUTADEU,QatEC"OYtadOY,C"OY,DE
303,ATANOTTADAU,Qatan"OtadaU,n"O,DE
305,ATAPFEUTADEU,Qatapf"OYtadOY,pf"OY,DE
306,ATAGITTADAU,Qatag"ItadaU,g"I,DE
307,PATAIKADAU,pat"aIkadaU,"aIk,DE
308,ADAWWADAI,Qad"avadaI,"av,DE
309,ADAIBADAU,Qad"aIba:daU,"aIb,DE
310,ADEEBADAI,Qad"e:ba:daI,"e:b,DE
311,DATALIEHTADEU,datal"i:tadOY,l"i:,DE
312,ATTERÜTTADAU,Qat6"YtadaU,6"Y,DE
313,ATAUERTADEU,Qat"aU6tadOY,"aU6,DE
314,ADOHDADAI,Qad"o:dadaI,"o:d,DE
315,ATAKEUTADAU,Qata:k"OYtadaU,k"OY,DE
316,ATTECHATTADAU,QatEC"atadaU,C"a,DE
318,ATÖHRADEU,Qat"2:RadOY,"2:R,DE
319,ADI ADAI,Qad"IQadaI,"IQ,DE
322,ATÖHADEU,Qat"9hadOY,"9h,DE
323,PATÖCKADAU,pat"9kadaU,"9k,DE
324,PATOHGADAU,pat"o:gadaU,"o:g,DE
325,ATTÖATTADAU,Qat9"atadaU,9"a,DE
326,ATARÜTTADAU,QataR"YtadaU,R"Y,DE
327,ATÖNNADEU,Qat"9nadOY,"9n,DE
328,ATEHEDADEU,Qa:t"e:@da:daU,"e:@,DE
329,ATIENADEU,Qat"i:nadOY,"i:n,DE
330,ATAFOTTADAU,Qataf"OtadaU,f"O,DE
337,DATAJÄHTADEU,da:taj"E:tadOY,j"E:,DE
338,ATEUOTTADAU,Qat"OYOtadaU,"OYO,DE
339,ADIESCHADAI,Qad"i:ZadaI,"i:Z,DE
340,ATAJUTTADAU,Qataj"UtadaU,j"U,DE
341,ATA EUTANEU,QataQ"OYtanOY,Q"OY,DE
345,ATATATTADAU,Qat"atatadaU,t"a,DE
346,ADÜHPADAI,Qad"y:padaI,"y:p,DE
348,DATATZÄHTADEU,datats"E:tadOY,ts"E:,DE
351,DATAWÄHTADEU,da:tav"E:tadOY,v"E:,DE
352,ATANEITADEU,Qatan"aItadOY,n"aI,DE
353,ADUTSCHADAI,Qad"UtSa:daI,"UtS,DE
354,PATOHPFADAU,pat"o:pfa:daU,"o:pf,DE
361,ADAISCHADEU,Qad"aISa:dOY,"aIS,DE
364,ADEUSADAI,Qad"OYsadaI,"OYs,DE
365,DATAHÄHTADEU,da:tah"E:tadOY,h"E:,DE
366,ADÖHTSCHADAI,Qad"2:tSa:daI,"2:tS,DE
368,ADEESCHADAI,Qad"e:ZadaI,"e:Z,DE
370,DATAPFUHTADEU,da:tapf"u:tadOY,pf"u:,DE
372,ATANGEITADEU,QataN"aItadOY,N"aI,DE
373,DATACHIEHTADEU,da:tax"i:tadOY,x"i:,DE
374,DATAIOHTADEU,da:t"aIo:tadOY,"aIo:,DE
375,ATÄÖTTADAU,Qat"E9tadaU,"E9,DE
376,ATAPUTTADAU,Qatap"UtadaU,p"U,DE
377,ADIECHADAI,Qad"i:CadaI,"i:C,DE
378,ATASCHITTADAU,QataZ"ItadaU,Z"I,DE
379,DATEUÄHTADEU,da:t"OYE:tadOY,"OYE:,DE
381,ATASCHÜTTADAU,QataZ"YtadaU,Z"Y,DE
382,ATAIHADEU,Qat"aIhadOY,"aIh,DE
383,DATÖUHTADEU,dat"2:u:tadOY,"2:u:,DE
385,ATATÜTTADAU,Qatat"YtadaU,t"Y,DE
386,ATATÖTTADAU,Qatat"9tadaU,t"9,DE
387,ADUHTADAI,Qad"u:tadaI,"u:t,DE
388,DATASÖHTADEU,datas"2:tadOY,s"2:,DE
389,ATAHITTADAU,Qatah"ItadaU,h"I,DE
390,ATAUNADEU,Qat"aUnadOY,"aUn,DE
391,ADÜPPADAI,Qad"YpadaI,"Yp,DE
392,ATTECHUTTADAU,QatEC"UtadaU,C"U,DE
393,DATASAHTADEU,datas"a:tadOY,s"a:,DE
394,ADAHSADAI,Qad"a:zadaI,"a:z,DE
395,ATIRRADEU,Qat"IRadOY,"IR,DE
397,ATUHHADEU,Qat"u:hadOY,"u:h,DE
398,PATÄHGADAU,pat"E:gadaU,"E:g,DE
399,DATAHOHTADEU,da:tah"o:tadOY,h"o:,DE
400,ADÖHDADAI,Qad"2:dadaI,"2:d,DE
401,ATAUÜTTADAU,Qat"aUYtadaU,"aUY,DE
402,ADITZADAI,Qad"ItsadaI,"Its,DE
403,DATAKEHTADEU,da:ta:k"e:tadOY,k"e:,DE
404,DATAMEHTADEU,da:tam"e:tadOY,m"e:,DE
406,PATEUGADAU,pat"OYgadaU,"OYg,DE
407,ATAINADEU,Qat"aInadOY,"aIn,DE
409,DATALÜHTADEU,datal"y:tadOY,l"y:,DE
412,ATIEATTADAU,Qati:"atadaU,i:"a,DE
414,DATTERÄHTADEU,dat6"E:tadOY,6"E:,DE
415,ATAPFATTADAU,Qatapf"atadaU,pf"a,DE
416,ATARÖTTADAU,QataR"9tadaU,R"9,DE
417,ATACHOTTADAU,Qatax"OtadaU,x"O,DE
422,ATÄHRADEU,Qat"E:RadOY,"E:R,DE
423,DATIEUHTADEU,dat"i:u:htadOY,"i:u:,DE
424,ADÄ ADAI,Qad"EQadaI,"EQ,DE
427,ATÜATTADAU,QatY"atadaU,Y"a,DE
430,PATUFFADAU,pat"Ufa:daU,"Uf,DE
431,ATASÜTTADAU,Qatas"YtadaU,s"Y,DE
432,DATATZÖHTADEU,datats"2:tadOY,ts"2:,DE
433,ADÜ ADAI,Qad"YQadaI,"YQ,DE
435,DATAPFÜHTADEU,da:tapf"y:tadOY,pf"y:,DE
436,ATADÜTTADAU,Qatad"YtadaU,d"Y,DE
437,ATAROTTADAU,QataR"OtadaU,R"O,DE
438,ATUHNGADEU,Qat"u:NadOY,"u:N,DE
439,ATEEITTADAU,Qat"e:ItadaU,"e:I,DE
440,DATAJEHTADEU,da:taj"e:tadOY,j"e:,DE
441,ATATSCHUTTADAU,QatatS"UtadaU,tS"U,DE
444,ATARUTTADAU,QataR"UtadaU,R"U,DE
446,DATAHÜHTADEU,da:tah"y:tadOY,h"y:,DE
447,ADISSADEH,Qa:dIsad"e:,"e:*,DE
448,ATTEUTTADAU,Qat"@UtadaU,"@U,DE
449,ATATITTADAU,Qatat"ItadaU,t"I,DE
450,ATAKAUTADEU,Qatak"aUtadOY,k"aU,DE
453,ADUDDADAI,Qad"UdadaI,"Ud,DE
454,ATASITTADAU,Qataz"ItadaU,z"I,DE
455,DATANGIEHTADEU,dataN"i:tadOY,N"i:,DE
457,ATAHÄTTADAU,Qatah"EtadaU,h"E,DE
459,ATTEITTADAU,Qat@"ItadaU,@"I,DE
460,DATANUHTADEU,da:tan"u:tadOY,n"u:,DE
461,DATARAHTADEU,dataR"a:tadOY,R"a:,DE
462,ADOSSADAI,Qad"OsadaI,"Os,DE
463,ATUÖTTADAU,Qatu:"9tadaU,u:"9,DE
464,ADÜBBADAI,Qad"YbadaI,"Yb,DE
465,ATAHNADEU,Qat"a:nadOY,"a:n,DE
467,ATAUOTTADAU,Qat"aUOtadaU,"aUO,DE
469,ADISSADIEH,Qa:dIsad"i:,"i:*,DE
471,ATAIÖTTADAU,Qat"aI9tadaU,"aI9,DE
472,ATÖJJADEU,Qat"9jadOY,"9j,DE
473,ATAREITADEU,QataR"aItadOY,R"aI,DE
474,ADAIPADAU,Qad"aIpadaU,"aIp,DE
475,ATEENGADEU,Qat"e:NadOY,"e:N,DE
477,DATAÜHTADEU,da:t"ay:tadOY,"ay:,DE
478,DATTECHAHTADEU,da:tEC"a:tadOY,C"a:,DE
479,DATAMÄHTADEU,da:tam"E:tadOY,m"E:,DE
481,ATÖHCHADEU,Qat"2:CadOY,"2:C,DE
482,ADÄPPADAI,Qad"EpadaI,"Ep,DE
483,ADÄDDADAI,Qad"EdadaI,"Ed,DE
484,ADOTZADAI,Qad"OtsadaI,"Ots,DE
485,ADOSADAI,Qad"OzadaI,"Oz,DE
487,ATÜHJADEU,Qat"y:ja:daU,"y:j,DE
488,ATAAERDADEU,Qat"a:6da:daU,"a:6,DE
491,ATASCHÄTTADAU,QataS"EtadaU,S"E,DE
492,ATADÄTTADAU,Qatad"EtadaU,d"E,DE
493,DATOOIEHTADEU,dato:"i:tadOY,o:"i:,DE
494,ATTEOTTADAU,Qat@"OtadaU,@"O,DE
496,ADUSCHADAI,Qad"UZa:daI,"UZ,DE
497,ATATZATTADAU,Qatats"atadaU,ts"a,DE
498,DATÄUHTADEU,dat"Eu:tadOY,"Eu:,DE
499,ADISSADEU,Qa:dIsad"OY,"OY*,DE
501,ATAHEITADEU,Qatah"aItadOY,h"aI,DE
504,DATÄAHTADEU,da:tE:"a:tadOY,E:"a:,DE
505,DATÜOHTADEU,daty:"o:tadOY,y:"o:,DE
506,PATUHKADAU,pat"u:kadaU,"u:k,DE
509,ATÄERDADEU,Qat"E:6da:daU,"E:6,DE
510,ATÄHOTTADAU,Qat"E:OtadaU,"E:O,DE
512,ATAHJADEU,Qat"a:ja:daU,"a:j,DE
513,PATÄHKADAU,pat"E:kadaU,"E:k,DE
516,ATÜHRADEU,Qat"y:Ra:dOY,"y:R,DE
519,ATAUNGADEU,Qat"aUNadOY,"aUN,DE
521,ATALUTTADAU,Qata:l"UtadaU,l"U,DE
523,ATA UTTADAU,QataQ"UtadaU,Q"U,DE
525,ATOHCHADEU,Qat"o:xadOY,"o:x,DE
526,DATAUÖHTADEU,da:t"aU2:tadOY,"aU2:,DE
527,ATEEJADEU,Qa:t"e:ja:daU,"e:j,DE
529,ATAUCHADEU,Qat"aUxadOY,"aUx,DE
530,ATATSCHITTADAU,QatatS"ItadaU,tS"I,DE
531,ATATSCHEITADEU,QatatS"aItadOY,tS"aI,DE
533,DATIEÜHTADEU,dat"i:y:tadOY,"i:y:,DE
536,DATACHÜHTADEU,da:tax"y:tadOY,x"y:,DE
537,DATÖIETADEU,dat2:"i:tadOY,2:"i:,DE
539,DATAPFEHTADEU,da:tapf"e:tadOY,pf"e:,DE
540,ADEUSCHADAI,Qad"OYZadaI,"OYZ,DE
541,ADÄHDADAI,Qad"E:dadaI,"E:d,DE
542,ATAUETADEU,Qat"aU@tadOY,"aU@,DE
543,DATAIEHTADEU,dat"ai:tadOY,"ai:,DE
545,ATAIÄTTADAU,Qat"aIEtadaU,"aIE,DE
546,DATASOHTADEU,datas"o:tadOY,s"o:,DE
547,ADOH ADAI,Qad"o:QadaI,"o:Q,DE
548,ATOOÜTTADAU,Qat"o:YtadaU,"o:Y,DE
549,ATASUTTADAU,Qatas"UtadaU,s"U,DE
550,ATARATTADAU,QataR"atadaU,R"a,DE
551,ATAKUTTADAU,Qatak"UtadaU,k"U,DE
552,DATAÖHTADEU,da:t"a2:tadOY,"a2:,DE
553,ADISSADUH,Qa:dIsad"u:,"u:*,DE
554,ATÄEDADEU,Qat"E@dadOY,"E@,DE
556,ATTEATTADAU,Qat@"atadaU,@"a,DE
557,ADÜSCHADAI,Qad"YSadaI,"YS,DE
558,DATAPFIEHTADEU,da:tapf"i:tadOY,pf"i:,DE
560,ATAFAUTADEU,Qataf"aUtadOY,f"aU,DE
563,ATEULADEU,Qat"OYla:daU,"OYl,DE
564,DATATÜHTADEU,datat"y:tadOY,t"y:,DE
565,PATEEGADAU,pa:t"e:gadaU,"e:g,DE
566,ATAAITTADAU,Qat"a:ItadaU,"a:I,DE
567,DATALÖHTADEU,datal"2:tadOY,l"2:,DE
568,ADEUCHADAI,Qad"OYCadaI,"OYC,DE
569,ADAITADEU,Qad"aItadOY,"aIt,DE
570,DATAWOHTADEU,da:tav"o:tadOY,v"o:,DE
571,ATAREUTADEU,QataR"OYtadOY,R"OY,DE
572,PATUCKADAU,pat"UkadaU,"Uk,DE
573,ATAPAHTADEU,Qatap"a:tadOY,p"a:,DE
574,DATASCHAHTADEU,da:taS"a:tadOY,S"a:,DE
575,ATUMMADEU,Qa:t"Uma:daU,"Um,DE
577,ATÜNGADEU,Qat"YNadOY,"YN,DE
578,ATAULADEU,Qat"aUla:daU,"aUl,DE
579,DATAPFÄHTADEU,da:tapf"E:tadOY,pf"E:,DE
583,ADÜSSADAI,Qad"YsadaI,"Ys,DE
585,ADABBADAI,Qad"abadaI,"ab,DE
586,ATIEUTTADAU,Qat"i:UtadaU,"i:U,DE
587,DATATZUHTADEU,datats"u:tadOY,ts"u:,DE
589,ADÜHSADAI,Qad"y:zadaI,"y:z,DE
590,DATAÄHTADEU,da:t"aE:tadOY,"aE:,DE
592,ATAÄTTADAU,Qat"aEtadaU,"aE,DE
593,ATATSCHEUTADEU,QatatS"OYtadOY,tS"OY,DE
594,ADÄCHADAI,Qad"ECadaI,"EC,DE
595,ATÄHÜTTADAU,Qat"E:YtadaU,"E:Y,DE
596,ADUTZADAI,Qad"UtsadaI,"Uts,DE
597,ATEELADEU,Qa:t"e:la:daU,"e:l,DE
598,ATASAUTADEU,Qataz"aUtadOY,z"aU,DE
599,DATAKAHTADEU,datak"a:htadOY,k"a:,DE
604,ATÖHMADEU,Qat"2:ma:daU,"2:m,DE
606,ADEETSCHADAI,Qad"e:tSa:daI,"e:tS,DE
611,DATOOÄHTADEU,dato:"E:tadOY,o:"E:,DE
613,ATANGITTADAU,QataN"ItadaU,N"I,DE
616,ADAITZADAI,Qad"aItsadaI,"aIts,DE
617,ATADATTADAU,Qatad"atadaU,d"a,DE
619,ATUHADEU,Qat"UhadOY,"Uh,DE
620,ADOHWADAI,Qad"o:vadaI,"o:v,DE
622,ADISSADDÖ,QadIsad"9,"9*,DE
623,DATÖAHTADEU,dat2:"a:tadOY,2:"a:,DE
624,ATALEUTADEU,Qatal"OYtadOY,l"OY,DE
627,ATATSCHOTTADAU,QatatS"OtadaU,tS"O,DE
628,ATÄNNADEU,Qat"EnadOY,"En,DE
630,DATIEÄHTADEU,dati:"E:tadOY,i:"E:,DE
632,ATAERTADEU,Qat"a6tadOY,"a6,DE
634,DATTEAUTADEU,dat@"aUtadOY,@"aU,DE
641,DATÖEHTADEU,dat2:"e:tadOY,2:"e:,DE
643,ATÖCHADEU,Qat"9xadOY,"9x,DE
645,DATAPFOHTADEU,da:tapf"o:tadOY,pf"o:,DE
647,ATUHRADEU,Qat"u:RadOY,"u:R,DE
649,ATÖOTTADAU,Qat2:"OtadaU,2:"O,DE
650,ADUHSADAI,Qad"u:zadaI,"u:z,DE
651,DATAHÖHTADEU,da:tah"2:tadOY,h"2:,DE
653,DATAUAHTADEU,da:t"aUa:tadOY,"aUa:,DE
654,DATALEHTADEU,datal"e:tadOY,l"e:,DE
655,DATAAÄHTADEU,da:t"a:E:tadOY,"a:E:,DE
656,ATEEMADEU,Qa:t"e:ma:daU,"e:m,DE
657,DATASCHOHTADEU,dataZ"o:tadOY,Z"o:,DE
661,ATULLADEU,Qat"Ula:daU,"Ul,DE
662,ATACHÖTTADAU,Qatax"9tadaU,x"9,DE
663,ATALLADEU,Qat"ala:daU,"al,DE
664,ATIEDADEU,Qat"I@dadOY,"I@,DE
666,ADÖPPADAI,Qad"9padaI,"9p,DE
667,ATÖHNADEU,Qat"2:nadOY,"2:n,DE
669,ADIEWADAI,Qad"i:vadaI,"i:v,DE
671,ADISSADAI,Qa:d"IsadaI,"Is,DE
673,DATAUEHTADEU,dat"aUe:tadOY,"aUe:,DE
674,ADAUWADAI,Qad"aUvadaI,"aUv,DE
675,ATANGUTTADAU,QataN"UtadaU,N"U,DE
676,DATOOEHTADEU,dato:"e:tadOY,o:"e:,DE
678,ADÄSSADAI,Qad"EsadaI,"Es,DE
679,ATUEDADEU,Qat"U@da:dOY,"U@,DE
680,ATÜITTADAU,QatY"ItadaU,Y"I,DE
681,ATAPEHTADEU,Qatap"e:tadOY,p"e:,DE
683,ATAGOTTADAU,Qata:g"OtadaU,g"O,DE
